date,Temp,ws,SolarRad,Rainfall,Humidity,PM10,PM2.5
07-13-15,31.5,2,150.32,0,75,63.76291667,29.39
07-14-15,31.1,2.5,132.7,0,77,68.56291667,33.66
07-15-15,27.2,0,13.2,13,90,56.63636364,24.28
07-16-15,28.2,0,105.08,63,84,39.648125,17.05
07-17-15,27.3,2,97.87,14,87,48.10765399,15.82
07-18-15,26.8,0,148.4,50,90,43.85542763,18.9
07-19-15,26.1,2,103.09,90,92,46.00857143,23.13
07-20-15,26.7,2,93.61,33,91,41.67121711,16.3
07-21-15,28,2,180.47,44,88,26.30804348,21.18
07-22-15,27.6,2,126.62,4,85,38.05212121,19.92
07-23-15,29,2.5,183.47,2,79,25.1075,13.59
07-24-15,27.3,2,57.76,12,91,28.09652174,17.61
07-25-15,26.9,2,136.26,72,87,20.00333333,10.72
07-26-15,27,3,136.85,1,76,16.83785714,5
07-27-15,26,3.5,50.48,27,86,19.94,8.51
07-28-15,28,2.7,153.28,19,79,17.07222222,10.31
07-29-15,31,2.8,165.94,13,67,38.00708333,16.21
07-30-15,30,4,143.21,0,66,27.71347826,8.64
07-31-15,25.2,4.5,34.85,13,93,17.83555556,12.89
08-01-15,26.6,2.6,125.37,74,88,21.511875,14.18
08-02-15,27.8,2.6,80,46,84,46.39583333,27.51
08-03-15,29,2,129.61,21,79,55.82043478,26.66
08-04-15,29.8,3,149.14,10,77,60.65791667,25.75
08-05-15,30.5,2,172.02,0,73,54.99347826,21.86
08-06-15,30.4,0,110.03,0,75,64.77541667,22.23
08-07-15,29.4,0,83.33,0,83,61.74833333,23.14
08-08-15,30.1,2,119.96,2,75,61.97708333,17.73
08-09-15,30.7,0,128.95,0,72,52.95041667,19.54
08-10-15,30.7,2,122.05,0,72,58.05875,16.08
08-11-15,30.6,2,158.03,0,73,51.33625,11.38
08-12-15,30.1,2,124.26,0,74,46.44,18.44
08-13-15,29.5,2,66.81,1,79,51.54,28.91
08-14-15,28.8,2,35.07,6,85,8.5,22.22
08-15-15,29.7,2.5,65.88,10,76,23.414,30.25
08-16-15,29.2,4,74.77,0,79,20.0545,31
08-17-15,29.4,4.3,126.83,23,79,52.01036364,24.66
08-18-15,28.9,5.7,136.46,4,84,44.99660714,26.01
08-19-15,28.7,2,108.46,7,85,46.79845833,21.42
08-20-15,27.1,2.5,153.75,38,90,64.89958333,32.04
08-21-15,27.4,1,149.92,88,89,65.94034161,38.6
08-22-15,29.2,2,110.34,8,82,68.8702381,22.76
08-23-15,28.9,2,124.02,0,82,33.87847826,14.82
08-24-15,29.7,2,144.65,7,79,36.14061265,13.54
08-25-15,30.1,2,113.9,0,77,38.38233333,19.41
08-26-15,29.9,3,76.46,0,74,41.303,24.61
08-27-15,29.5,2.3,59.41,0,73,41.37142857,47.06
08-28-15,29,6.5,109.18,2,79,23.43142857,26.73
08-29-15,29,2,196,7,81,43.5,50.08
08-30-15,29.1,2,0,3,84,47.49140595,0
08-31-15,28,2,0,38,89,33.32277564,0
09-01-15,27,2,0,25,89,23.964375,0
09-02-15,26.7,0,150.78,64,90,20.562,20.64
09-03-15,27.7,2.5,150.69,36,80,29.15857143,12.87
09-04-15,27.5,0,164.2,5,82,32.673,16.78
09-05-15,27.9,3,155.74,0,85,22.29833333,21.06
09-06-15,29.3,3,167.74,5,81,24.97,19.62
09-07-15,28.9,2.3,131.53,5,77,26.83379565,18.17
09-08-15,30,0,154.72,10,79,25.8125,20.04
09-09-15,30.5,0,147.43,0,79,25,24.81
09-10-15,29.9,0,172.84,2,81,31.235,18.18
09-11-15,29.3,0,157.89,4,81,24.983,19.81
09-12-15,30.6,0,126.36,9,70,26.28717391,24.4
09-13-15,29.5,2,132.54,0,83,19.12826087,20.06
09-14-15,30.1,2,157.44,24,70,66.545,16.78
09-15-15,30,2.5,145.14,0,70,24.72941176,24.51
09-16-15,30.4,2.3,87.41,0,72,68.9575,27
09-17-15,30.5,0,102.01,0,77,51.09235294,40.54
09-18-15,30.8,2,88.32,0,74,26.91733333,35.06
09-19-15,27.5,5,94.42,0,86,36.26823529,15.28
09-20-15,26.4,4,51.4,18,90,14.15923077,19.89
09-21-15,27.9,3.3,61.58,60,86,28.35911765,33.77
09-22-15,27.7,2,57.94,16,87,16.14730769,19.47
09-23-15,26.9,2,88.45,17,90,15.97375,29.4
09-24-15,28.3,2,90.5,46,85,18.5,35.35
09-25-15,29,2,130.86,0,72,49.18518116,35.52
09-26-15,29,0,130.97,0,67,38.22375,39.8
09-27-15,29.1,0,188.65,0,66,56.99533333,45.11
09-28-15,29.7,2,181.15,0,68,73.76741667,56.11
09-29-15,30.4,0,138.29,0,69,51.07599094,88.12
09-30-15,31.2,2,98.16,0,68,56.955,73.39
10-01-15,31,3,149.18,0,68,49.12808333,66.76
10-02-15,30.8,1.8,113.5,0,68,79.302875,73.89
10-03-15,28.9,0,111.76,0,79,32.84018245,57.41
10-04-15,30.1,3,128.86,2,70,39.843875,53.96
10-05-15,29.5,3,158.9,0,77,42.464375,46.49
10-06-15,29.4,0,158.92,10,76,36.37583333,44.36
10-07-15,29,2,133.49,0,76,31.2626087,36.29
10-08-15,26.2,2,99.31,9,87,31.821875,43.15
10-09-15,28.7,0,107.89,1,77,35.686875,50.43
10-10-15,28.2,3,150.27,0,74,31.355625,45.27
10-11-15,27.9,2,79.93,2,76,14.33608696,17.87
10-12-15,25.9,4,115.74,0,82,13.29604167,18.34
10-13-15,25.5,2,74.61,18,87,33.965,22.33
10-14-15,26.4,2.7,125.32,9,77,55.59181818,28.11
10-15-15,26.5,1.5,78.84,0,80,80.58791667,49.47
10-16-15,27.9,0,155.7,0,72,77.04913043,44.16
10-17-15,27.7,2,120.49,0,75,102.2995833,66.35
10-18-15,28.3,2,164.63,0,68,86.42666667,48.24
10-19-15,28.3,0,155.03,0,68,86.50625,43.49
10-20-15,27.9,3,134.22,0,71,100.8641667,57.08
10-21-15,27.6,2,80.02,0,75,143.8043478,87.25
10-22-15,27.8,0,83.96,0,75,181.358,108.32
10-23-15,27.4,2,113.83,0,76,42.87604167,100.54
10-24-15,26.8,2,139.53,0,70,52.20391304,90.13
10-25-15,26.3,2,148.23,0,64,44.11782609,94.43
10-26-15,26.6,2,140.41,0,63,141.4433333,88.18
10-27-15,26,0,133.92,0,64,141.8554167,87.28
10-28-15,25.9,0,98.94,0,68,114.0383333,66.55
10-29-15,26.3,2,112.84,0,68,97.56041667,56.29
10-30-15,27.2,2,89.03,0,68,80.97,47.57
10-31-15,25.8,2,25.69,0,73,57.93875,68.25
11-01-15,24.8,2,78.69,0,77,49.92375,94.79
11-02-15,25.8,3,106.51,0,73,44.88727273,18.15
11-03-15,26.4,2,101.77,0,74,78.77521739,40.48
11-04-15,26.8,2,121.39,0,70,114.3520833,66.55
11-05-15,26.1,2,88.1,0,75,102.35625,62.43
11-06-15,26.3,0,121.42,0,70,157.9695652,97.74
11-07-15,25.2,0,119.28,0,72,149.3833333,92.61
11-08-15,25.2,3,133.21,0,61,139.4779167,82.05
11-09-15,24.3,2,109.24,0,64,155.0616667,90.87
11-10-15,24.8,2,132.52,0,66,138.7269565,80.84
11-11-15,24.8,2,122.6,0,66,159.563913,95.33
11-12-15,24.8,0,118.64,0,68,153.3429167,85.17
11-13-15,24.3,3,125.96,0,67,137.1283333,73.8
11-14-15,24.9,3,119.78,0,67,246.215,131.92
11-15-15,24.5,0,64.96,0,73,110.786875,143.63
11-16-15,24.9,0,87.2,0,74,104.1510417,132.1
11-17-15,24.7,0,55.53,0,77,114.6479167,143.1
11-18-15,24.3,0,53.46,0,80,149.9333333,122.9
11-19-15,23.7,2,116.52,0,77,83.65395833,111.69
11-20-15,24.3,3,147.86,0,67,84.05916667,108.27
11-21-15,24.4,2,149.22,0,63,162.3479167,134.28
11-22-15,24.1,0,139.67,0,64,232.495,169.96
11-23-15,23.4,3,139.13,0,66,160.539375,209.51
11-24-15,23.3,2,125.24,0,64,181.02625,86.33
11-25-15,22.9,0,91.93,0,67,192.5786364,105.58
11-26-15,22.5,2,93.62,0,69,142.6166667,82.99
11-27-15,22.2,0,78.15,0,71,202.8995833,119.13
11-28-15,22.9,0,105.37,0,73,199.14375,138.19
11-29-15,23.3,0,6.7,0,69,170.416,121.14
11-30-15,24,2,84.53,0,66,138.9185417,186.59
12-01-15,24.6,2,75.1,0,68,141.228125,193.02
12-02-15,24.1,0,14.34,0,73,175.35,115.92
12-03-15,24.4,2,71.1,0,72,165.5730435,120.74
12-04-15,22.8,0,109.6,0,80,133.5533333,83.45
12-05-15,22.6,2.5,78.63,0,68,225.3713043,148.29
12-06-15,23,2,41.78,0,70,281.88375,185.36
12-07-15,22.1,0,63.56,0,76,241.24375,164.64
12-08-15,21.7,0,100.61,0,78,182.8243478,114.78
12-09-15,22,0,94.04,0,67,241.91125,156.3
12-10-15,21.9,2,64.99,0,70,244.81875,171.54
12-11-15,22.2,2,70.66,0,80,196.2604167,156.09
12-12-15,23.8,2,77.26,0,79,202.6745833,156.67
12-13-15,23.1,2.5,57.42,0,75,262.2158333,146.39
12-14-15,20.8,2,81.42,0,77,250.7591304,186.1
12-15-15,19.6,2.5,101.75,0,63,218.8204167,155.71
12-16-15,18.6,2,96.57,0,55,275.0542857,205.23
12-17-15,18.2,0,91.68,0,61,289.1561538,225.2
12-18-15,17.5,2,100.59,0,75,267.4547368,200.37
12-19-15,17.9,2,99.29,1,71,291.0845833,222.53
12-20-15,17.4,2,101.36,0,67,277.51875,201.51
12-21-15,17.5,2,117.26,0,67,220.2522727,153.45
12-22-15,18.4,0,108.05,0,64,233.14375,163.26
12-23-15,18.3,0,104.89,0,61,213.2545833,148.86
12-24-15,19.1,3,93.06,0,59,204.5565217,136.11
12-25-15,18.3,2.3,62.85,0,55,181.596087,126.48
12-26-15,18.4,2.3,116.63,0,55,203.5943478,149.65
12-27-15,18.8,2,109.97,0,59,210.0579167,150.05
12-28-15,18.7,2,99.37,0,64,230.6020833,164.65
12-29-15,19.1,0,86.85,0,69,276.3495833,204.08
12-30-15,19.2,0,80.85,0,74,344.3958333,242.94
12-31-15,19.7,0,90.48,0,73,250.58,178.52
01-01-16,19.8,2,90.91,0,73,330.3225,244.79
01-02-16,20.1,5,110.41,0,70,232.8916667,170.49
01-03-16,19.7,2,95.8,0,70,229.3754167,165.93
01-04-16,20.8,2,101.21,0,64,214.7691667,155.36
01-05-16,20.3,2,94.58,0,63,216.76125,157.51
01-06-16,20.1,2,91.96,0,64,229.2595833,166.99
01-07-16,19.9,2,99.2,0,68,194.19,137.14
01-08-16,20.4,2,74.61,0,71,304.2508333,184.86
01-09-16,20.5,2,94.5,0,85,213.0954167,163.51
01-10-16,19.3,2,82.66,0,78,301.9925,235.18
01-11-16,19.1,2,114.49,0,56,202.3736364,113.04
01-12-16,18.6,5,105.4,0,64,197.4742857,131.83
01-13-16,18.5,2,84.79,0,71,240.5116667,164.56
01-14-16,19,0,94.77,0,70,254.52625,150.92
01-15-16,19.1,2,96.4,0,70,294.1254167,250.48
01-16-16,19.7,2,102.78,0,66,316.3375,175.62
01-17-16,19.5,2,118.77,0,59,196.8441667,168.15
01-18-16,19.8,2,109.7,0,61,176.0075,162.64
01-19-16,20,2,81.62,0,70,209.4058333,167.32
01-20-16,18.3,2.3,61.96,0,78,206.2195833,122.16
01-21-16,18.2,2.7,73.57,3,78,244.6954167,109.16
01-22-16,16.2,5.8,96.12,0,78,218.2966667,145.95
01-23-16,16.1,5,88.1,0,74,223.1140909,146.8
01-24-16,16.1,2,130.61,0,68,257.6795652,164.02
01-25-16,16.1,2,150.37,0,62,204.9773913,155.11
01-26-16,15.6,2,124.75,0,65,192.7641667,166.46
01-27-16,18.4,0,110.27,0,58,188.3891667,177.47
01-28-16,19.2,2,96.45,0,64,168.8141667,171.94
01-29-16,19.2,2,96.69,0,66,179.6116667,179.71
01-30-16,18.9,3,94.62,0,69,159.6741667,182.57
01-31-16,20.8,2,85.79,0,82,190.9779167,215.24
02-01-16,21.3,2,113.1,0,76,201.3329167,111.51
02-02-16,21.4,3,115.63,0,74,213.29375,132.3
02-03-16,22.1,2.5,103.7,0,60,210.1,161.26
02-04-16,21.1,2.3,117.83,0,49,191.5958333,115.97
02-05-16,19.9,5,134.59,0,54,292.2904167,143.09
02-06-16,19.9,2,131.2,0,56,211.6575,174.54
02-07-16,21.2,0,114.71,0,60,206.265,207.37
02-08-16,22.4,2,104.04,0,62,235.282381,203.15
02-09-16,23.4,2,94.62,1,71,250.4369565,118.68
02-10-16,22,2,98.89,0,72,225.3116667,129.8
02-11-16,23.1,2,107.83,0,74,225.42,128.78
02-12-16,23.9,2,90.12,4,77,248.1609091,84.33
02-13-16,22.8,2,138.79,0,62,313.9883333,96.12
02-14-16,23.7,0,87.41,0,66,269.28,138.96
02-15-16,24.9,2,107.39,0,71,192.9841667,171.89
02-16-16,24.9,2,105.16,0,64,199.49,182.21
02-17-16,24.7,2,115.32,0,60,262.8191667,165.5
02-18-16,26.2,2.3,132.32,0,53,248.3613043,173.73
02-19-16,27.3,3,147.72,0,59,121.7465217,87.08
02-20-16,28,2.3,138.25,0,64,162.2754167,86.86
02-21-16,28,2,126.42,0,66,184.67875,69.46
02-22-16,25.9,3,143.52,0,50,155.62625,74.65
02-23-16,26.2,2.3,118.83,0,63,159.3429167,87.45
02-24-16,23.5,4.3,63.52,0,78,160.3795833,82.64
02-25-16,24.9,2,147.93,8,66,145.0504167,52.58
02-26-16,26.2,2,134.95,0,57,131.3626087,73.41
02-27-16,25.9,2,128.66,0,60,102.1379167,102.4
02-28-16,25.9,0,101.33,0,60,100.3417391,104
02-29-16,26.2,2,125.05,0,56,232.1166667,127.97
01-03-16,25.6,2,95.4,0,60,198.48,121.28
02-03-16,25.8,2,118.41,0,59,161.6083333,76.97
03-03-16,27.4,3,126.87,0,57,151.2341667,83.37
04-03-16,27.3,2,152.67,0,63,115.7204167,55.92
05-03-16,27.3,2,118.94,0,68,145.4230435,65.3
06-03-16,26.3,2,92.77,0,65,156.49125,84.68
07-03-16,26.1,5,156.5,17,62,190.9708333,100.56
08-03-16,27.3,2,136.12,0,53,174.655,79.29
09-03-16,28.8,2,148.29,0,58,196.4691667,82.8
10-03-16,29,2,131.58,0,60,219.675,69.66
11-03-16,28.9,2.8,141.15,0,60,179.5895833,71.11
12-03-16,29,2.5,117.4,0,55,270.9945833,94.59
13-03-16,26.9,4,95,0,55,285.9341667,99.67
14-03-16,26.2,2,110.28,0,50,214.03,99.83
15-03-16,27.8,0,149.44,0,50,151.5641667,71.62
16-03-16,27.4,3,134.32,0,55,142.6208696,111.17
17-03-16,26.7,2,173.67,2,41,157.1933333,117.16
18-03-16,27.8,2,166.78,0,48,164.0417391,76.8
19-03-16,26.2,2,77.12,19,71,141.4533333,55.23
20-03-16,27.2,2.5,65.94,0,76,151.3608333,82.42
21-03-16,28.8,4,135.46,0,66,200.9758333,99.49
22-03-16,29.4,2.8,168.03,0,55,186.0729167,101.81
23-03-16,28.5,3,169.33,0,40,183.5041667,80.15
24-03-16,27.7,3,140.72,0,49,173.6333333,64.78
25-03-16,28.4,5,155.04,0,50,154.3108333,68.41
26-03-16,29.7,3,134.42,0,52,112.8595833,61.91
27-03-16,28.9,2,126.66,0,67,92.35,47.82
28-03-16,24.5,2,45.07,0,80,88.81086957,40.13
29-03-16,25.9,3,106.67,1,71,75.43083333,31.24
30-03-16,27,2,31.44,13,71,87.20956522,37.24
31-03-16,23.5,2,153.64,3,80,104.9283333,51.01
01-04-16,22.3,2,93.57,28,78,75.14869565,36.88
02-04-16,25,0,57.97,0,84,97.85695652,37.91
03-04-16,27.4,2,80.49,2,84,65.0175,31.22
04-04-16,28.9,5,100.69,9,82,78.09291667,37.66
05-04-16,28.6,3,51.22,16,83,68.05,53.3
06-04-16,30.2,3.8,164.37,0,78,89.08291667,43.9
07-04-16,30.2,2.8,186.09,0,76,74.88652174,44.67
08-04-16,30.6,3,184.08,0,74,78.2725,43.92
09-04-16,30.4,2,69.46,0,75,74.42708333,46.91
10-04-16,30.9,3,198.05,0,71,67.70636364,31.97
11-04-16,31,2.5,184.59,0,76,79.39875,40.67
12-04-16,31.5,2.5,143.58,0,70,117.3963636,47.02
13-04-16,31.3,2.8,159.82,0,66,157.8899565,46.49
14-04-16,31.1,2.2,191.86,0,68,103.7897222,43.21
15-04-16,30.9,2.5,136.33,0,72,101.4216667,37.98
16-04-16,30.9,2.3,127.97,0,71,123.2915942,33.9
17-04-16,30.9,3.3,145.05,0,75,90.60229167,30.71
18-04-16,30.4,3,90.49,0,71,61.56296443,30.41
19-04-16,31.3,3.4,80.88,0,69,63.68577652,25.79
20-04-16,30.8,4.7,168.87,0,68,58.29216113,38.68
21-04-16,30.9,4.4,109.33,0,70,70.220625,31.88
22-04-16,31.4,3.8,170.68,0,69,72.7753869,39.52
23-04-16,31.7,4,172.8,0,68,66.48547619,39.23
24-04-16,32.5,2.3,147.6,0,64,74.87658088,36.51
25-04-16,31.9,2.8,213.69,0,68,108.6781341,38.37
26-04-16,31.8,2.7,176.51,0,66,120.7491304,31.42
27-04-16,31.4,2.5,162.51,0,71,95.90571429,29.33
28-04-16,31.6,2.6,183.75,0,69,75.76958333,33.42
29-04-16,32.1,2.3,182.97,0,69,72.20343434,44.29
30-04-16,32.1,2.4,182.25,0,67,79.02146245,32.53
01-05-16,29.5,3,173.36,0,68,79.0875,36.54
02-05-16,26.4,4.3,131.38,10,69,85.39616667,42.1
03-05-16,28.7,2.3,113.26,0,71,90.904125,59.21
04-05-16,28.5,4.7,168.26,0,64,86.65961957,37.85
05-05-16,28.7,2,161.95,0,67,88.93836051,71.45
06-05-16,28.3,3,135.62,0,66,86.07097308,59.75
07-05-16,26.3,5,83.42,0,78,57.05425889,58.62
08-05-16,28.8,3,188.35,11,66,80.28528656,46.37
09-05-16,29.2,0,168.65,0,72,91.59916667,51.65
10-05-16,30.7,2,113.99,2,65,76.86470833,85.34
11-05-16,31.2,2,172.52,0,63,100.8854167,61.38
12-05-16,28.4,4,159.82,0,72,100.9241667,62.69
13-05-16,25.2,2.3,98.44,17,83,67.62454545,49.12
14-05-16,28.8,3.5,186.66,29,78,53.46377976,48.2
15-05-16,30.5,2.5,73.88,2,74,65.37024845,34.65
16-05-16,31.3,3.7,6.71,0,71,70.18479167,14.32
17-05-16,31.2,4.3,173.22,0,71,59.3066996,18.49
18-05-16,28.7,2,136.34,0,77,77.04604167,29.62
19-05-16,27.3,5.5,120.86,22,80,65.58576389,22.54
20-05-16,25.8,2,60.26,1,89,67.41509662,24.31
21-05-16,24.7,8,51.64,21,90,77.48144928,12.71
22-05-16,29,0,152.13,52,78,86.16083333,48.39
23-05-16,30.6,2.5,195.66,0,73,70.15395833,39.21
24-05-16,27.8,0,134.05,0,83,74.19542572,40.52
25-05-16,27,2.5,185.79,5,81,73.69865942,46.72
26-05-16,28.6,3.5,208.69,19,75,69.58378623,46.28
27-05-16,28.7,2,161.13,3,75,73.27333333,50.45
28-05-16,26.6,2,81.79,4,85,68.62488095,46.71
29-05-16,28.5,0,148.74,14,78,56.92270833,60.3
30-05-16,30.1,3,6.64,0,68,75.2225,71.23
31-05-16,28.6,2,110.53,0,79,65.67541667,25.91
01-06-16,29.5,2,122.66,3,75,51.48875,57.25
02-06-16,31.3,2,225.11,0,65,44.75833333,49.69
03-06-16,31.5,3,167.3,0,68,56.82604167,32
04-06-16,31.5,3,177.68,0,69,55.41404891,35.57
05-06-16,30.1,2,112.91,0,73,64.55316667,37.04
06-06-16,29.3,2.5,133.39,0,81,37.66791667,28.75
07-06-16,27.3,2,162.95,46,87,41.0975,28.22
08-06-16,29.7,2.5,115.91,20,76,50.37625,42.52
09-06-16,28.5,2,109.68,0,82,41.00583333,24.99
10-06-16,30.9,2.5,59.93,27,71,55.90173913,26.78
11-06-16,27.2,0,33.44,0,84,38.40761905,35.65
12-06-16,26.5,2,69.28,75,86,37.8575,33.98
13-06-16,27.7,2,112.72,12,81,57.21208333,34.84
14-06-16,28.6,2,105.33,0,84,39.24521739,39.05
15-06-16,29.6,0,84.34,3,81,36.65086957,40.78
16-06-16,30.5,3,161.78,12,74,38.04130435,30.64
17-06-16,29.9,2,158.13,0,76,47.71333333,25.29
18-06-16,29.3,3.3,156.5,4,77,44.9175,22.93
19-06-16,30.2,3.5,208.98,2,75,40.77647059,17.79
20-06-16,30.7,2,221.86,0,71,34.61617771,12.93
21-06-16,30.1,2,185.99,0,76,42.81525606,12.88
22-06-16,29.9,2,127.47,2,77,34.892,14.3
23-06-16,30,2,100.23,1,79,45.03208333,12.71
24-06-16,30.9,3,178.49,0,72,23.52904762,14.19
25-06-16,31.5,2,209.27,0,69,21.66533333,13.3
26-06-16,31,2,141.6,3,74,34.09454545,34.84
27-06-16,31.2,2,197.02,2,69,53.11708333,17.85
28-06-16,31.4,2.5,142.13,0,69,61.47583333,19.83
29-06-16,31.3,2,131.61,0,72,45.90333333,24.51
30-06-16,30.9,2,175.4,0,74,53.10409091,13.8
01-07-16,30,2.5,123.89,2,78,39.30142857,24.8
02-07-16,29,2.3,112.94,5,85,40.97416667,20.3
03-07-16,28.1,3,71,36,90,57.94833333,20.36
04-07-16,28,2,89.09,58,88,76.70733333,10.91
05-07-16,27,2,42.96,14,92,80.62538462,9.21
06-07-16,27.3,0,47.38,51,91,59.99208333,17.58
07-07-16,30.2,2.5,185.3,30,79,24.41727273,18.69
08-07-16,30.5,3,175.47,0,74,22.55727273,9.45
09-07-16,29.8,2.8,164.32,0,78,47.19208333,12.88
10-07-16,29.4,2.6,120.01,0,78,70.16416667,17.22
11-07-16,30,2.2,167.32,1,75,56.33083333,16.57
12-07-16,29.9,3.3,154.74,10,77,63.76291667,12.77
13-07-16,29.6,2,116.42,0,84,68.56291667,19.07
14-07-16,30.3,2,186.43,21,77,56.63636364,15.73
15-07-16,29,2,108.74,0,83,44.1625,18.63
16-07-16,27,2.5,41.6,22,91,44.1973913,12.47
17-07-16,28.4,2.8,121.03,9,84,42.97210526,16.42
18-07-16,28,2,61.67,13,89,40.32714286,24.1
19-07-16,28.1,2,56.3,8,88,36.65875,20.94
20-07-16,29.2,2.3,99.03,1,85,52.61608696,23.87
21-07-16,28.9,2,81.28,1,83,30.63090909,13.82
22-07-16,27.5,2,85.37,3,87,27.40965909,10.67
23-07-16,27.8,2.5,82.63,35,86,25.74230849,10.75
24-07-16,28.7,2.3,150.15,11,81,24.55041667,9.5
25-07-16,27.9,2.5,112.17,3,82,35.56503968,8.25
26-07-16,27.8,3,118.58,16,80,44.04804348,12.16
27-07-16,29.6,2.5,183.38,1,76,37.05111111,14.09
28-07-16,29.7,2,138.78,0,78,38.00708333,19.86
29-07-16,29,0,66.93,0,85,44.86298913,40.02
30-07-16,28.9,2,86.35,0,83,39.59618687,39.68
31-07-16,29.7,0,199.59,54,76,34.65506793,22.73
01-08-16,29.5,2.7,75.07,1,79,49.32541667,31.34
02-08-16,29.7,3,116.52,10,76,63.76098662,34.84
03-08-16,30.7,2.3,149.14,4,70,60.65791667,25.75
04-08-16,31.1,3,172.02,0,68,54.99347826,21.86
05-08-16,29.8,3.3,99.35,0,74,53.95979167,23.06
06-08-16,29,2.5,116.77,1,77,50.79734848,19.87
07-08-16,29.2,2.7,142.27,0,79,56.156875,18.67
08-08-16,29.5,2,133.07,0,77,47.94458333,19.95
09-08-16,27.9,2.4,116.83,1,81,51.70666667,18.3
10-08-16,26.9,4,93.46,5,90,53.181875,21.55
11-08-16,28.6,2,76.01,21,84,41.65586957,20.92
12-08-16,30.3,2,73.64,3,77,43.43,24.71
13-08-16,29.6,0,51.06,0,82,43.7178027,29.58
14-08-16,29.8,0,78.69,11,83,42.01243116,31.49
15-08-16,30.6,2,72.11,2,76,42.71393333,31.58
16-08-16,29.5,2.3,104.7,1,79,66.18272727,32.47
17-08-16,29.2,3.5,93.29,26,75,56.61571429,25.14
18-08-16,29.8,2,122.14,0,77,54.16291667,22.81
19-08-16,30.7,2.5,132.1,12,73,62.80666667,31.51
20-08-16,30.6,2.5,112.73,0,78,70.28782609,36.64
21-08-16,26.8,4.3,118.97,2,87,91.40714286,34.28
22-08-16,28.6,2.5,112.13,17,73,42.02695652,21.26
23-08-16,29.4,0,121.33,0,76,43.98304348,17.51
24-08-16,31.1,2,93.58,0,74,43.65133333,20.94
25-08-16,31,0,73.21,0,76,23,25.27
26-08-16,29.7,1,140.6,33,81,60.34988225,47.06
27-08-16,30.8,2,112.33,0,75,47.01702391,22.17
28-08-16,28.3,2,173.05,11,86,50.3394529,39.21
29-08-16,30.1,0,186.87,10,77,52.01333319,10.24
30-08-16,31.2,2,0,0,73,57.07451667,0
31-08-16,30,2,130.27,0,77,55.98057839,7.66
01-09-16,29.1,2,127.79,0,83,50.79081703,16.62
02-09-16,29.7,2,150.69,2,83,50.79081703,12.87
03-09-16,29.1,0,164.2,1,83,50.11770339,16.78
04-09-16,29.3,2,155.74,5,81,44.449475,21.06
05-09-16,28.3,3,167.74,11,85,41.324125,19.62
06-09-16,28.8,2.3,131.53,4,84,41.13311051,18.17
07-09-16,29.2,2,154.72,5,80,38.77939167,20.04
